parameter_id,IMPC_CBC_005_001
analysis_id,ddvuy19j8p6k7dr
gene_accession_id,MGI:1914071
mouse_strain,C57BL
pvalue,0.5955866
gene_symbol,Bcs1l
mouse_life_stage,Early adult
parameter_name,Creatinine
