parameter_id,IMPC_CSD_011_001
analysis_id,pf98l207757i4zi
pvalue,0.2789372
mouse_strain,C57BL
gene_accession_id,MGI:1925049
parameter_name,Coat - hair distribution - back
gene_symbol,Sla2
mouse_life_stage,Early adult
