mouse_life_stage,E12.5
parameter_id,IMPC_IMM_067_001
mouse_strain,C57BL
gene_accession_id,MGI:88174
analysis_id,hm2549jfq768f5e
parameter_name,Follicular B Cells (CD21/35+)
gene_symbol,Bmi1
pvalue,0.5167364
