gene_accession_id,MGI:109128
gene_symbol,Hnf4a
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,JAXLA_CSD_041_002
pvalue,0.832489
parameter_name,Hindpaw - size
analysis_id,x60461r55g3954p
