parameter_id,IMPC_GEL_060_001
mouse_life_stage,Early adult
gene_symbol,Ddx27
parameter_name,Neural tube morphology
analysis_id,x08490bnj0t3b79
pvalue,0.1330266
gene_accession_id,MGI:2385884
mouse_strain,129SV
