parameter_id,IMPC_OFD_018_001
pvalue,0.4656931
mouse_life_stage,Early adult
analysis_id,yvtf37rh4w7pc33
parameter_name,Latency to center entry
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_strain,C57BL
