parameter_id,IMPC_XRY_002_001
analysis_id,uauw91v89409az3
gene_symbol,Duoxa2
mouse_life_stage,Early adult
parameter_name,Zygomatic bone
mouse_strain,C57BL
pvalue,2.433914e-34
gene_accession_id,MGI:1914061
