parameter_id,ESLIM_004_001_701
pvalue,0.1892735
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,76adzzmikxi7v94
parameter_name,Glucose response AUC
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
