gene_symbol,Slc39a10
pvalue,0.4965439
gene_accession_id,MGI:1914515
parameter_id,IMPC_ECH_005_001
parameter_name,Fractional Shortening
mouse_strain,C57BL
analysis_id,6qehf7j2100377a
mouse_life_stage,Early adult
