mouse_strain,C57BL
parameter_id,IMPC_HEM_002_001
gene_accession_id,MGI:1913396
pvalue,0.1975365
parameter_name,Red blood cell count
mouse_life_stage,Early adult
analysis_id,czduh28s6p0fpt5
gene_symbol,Maco1
