parameter_id,MGP_PBI_002_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1341628
analysis_id,385w04c26y8m0k3
parameter_name,Alpha beta T cell percentage
gene_symbol,Atrn
pvalue,0.3658282
