mouse_life_stage,E9.5
gene_accession_id,MGI:1915087
pvalue,0.7394899
parameter_id,MGP_CSD_064_001
gene_symbol,Tiprl
analysis_id,2s756n15b8401k6
mouse_strain,C57BL
parameter_name,Head morphology
