parameter_id,IMPC_EYE_062_001
mouse_strain,C57BL
pvalue,0.2845594
mouse_life_stage,Early adult
analysis_id,467v15z24d5bm04
gene_accession_id,MGI:1888742
gene_symbol,Extl1
parameter_name,Right total retinal thickness
