parameter_id,ESLIM_007_001_003
mouse_life_stage,Early adult
pvalue,0.07755897
mouse_strain,C57BL
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
parameter_name,Whole arena resting time
analysis_id,53expgpw314422g
