gene_symbol,Slc30a4
mouse_life_stage,Late adult
parameter_name,Retina (combined)
analysis_id,1y0t16p4w6mf4s7
pvalue,0.2105822
parameter_id,JAXLA_EYE_092_001
gene_accession_id,MGI:1345282
mouse_strain,C57BL
