mouse_life_stage,Late adult
parameter_id,IMPC_OFD_016_001
pvalue,0.1197785
mouse_strain,C57BL
parameter_name,Center permanence time
analysis_id,42i8o5402acbr6z
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
