mouse_life_stage,E15.5
analysis_id,m1azy18399s8k7n
parameter_name,Center distance travelled
parameter_id,JAX_OFD_014_001
pvalue,0.8772033
gene_symbol,Mapkap1
mouse_strain,C57BL
gene_accession_id,MGI:2444554
