parameter_id,MGP_PBI_010_001
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
analysis_id,3uq02jcc5d2c335
mouse_strain,C57BL
gene_accession_id,MGI:99915
pvalue,0.3876797
gene_symbol,Lamb3
mouse_life_stage,Early adult
