parameter_id,HMGULA_CBC_018_001
pvalue,0.2744622
gene_accession_id,MGI:1914561
mouse_strain,C57BL
mouse_life_stage,E18.5
gene_symbol,Nanp
analysis_id,5z41492niyx837n
parameter_name,Glucose
