parameter_id,IMPC_GEL_006_001
analysis_id,48enq7fxi045q6z
gene_symbol,Arnt
mouse_life_stage,Early adult
parameter_name,Pericardium Morphology
gene_accession_id,MGI:88071
pvalue,0.9250019
mouse_strain,C57BL
