mouse_strain,C57BL
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
pvalue,0.3710468
analysis_id,b033pi9k713gtv2
mouse_life_stage,Late adult
parameter_name,Corneal opacity
parameter_id,IMPC_EYE_008_001
