mouse_life_stage,Middle aged adult
parameter_id,IMPC_DXA_009_001
analysis_id,4fv7vba61ok9s3k
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
parameter_name,Fat/Body weight
pvalue,0.2001428
mouse_strain,C57BL
