parameter_id,IMPC_CBC_004_001
parameter_name,Urea (Blood Urea Nitrogen - BUN)
Gene_accession_id,MGI:1913506
analysis_id,5bp6c8vi23c9966
mouse_life_stage,Early adult
pvalue,0.9690999
mouse_strain,C57BL
gene_symbol,Ssr2
