parameter_id,ESLIM_011_001_007
mouse_life_stage,Early adult
parameter_name,PP1 + pulse startle magnitude
analysis_id,gnd0j2os2a39jq9
mouse_strain,C57BL
gene_accession_id,MGI:107566
gene_symbol,Kifap3
pvalue,0.8825645
