pvalue,0.6628218
parameter_name,Startle response
analysis_id,0b5qwt61z38y8qn
gene_accession_id,MGI:2446274
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
gene_symbol,Frmpd1
parameter_id,MGP_CSD_008_001
