gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_HEM_027_001
pvalue,0.8015651
parameter_name,Red blood cell distribution width
analysis_id,8rue0923c45y2ei
