parameter_id,IMPC_XRY_023_001
pvalue,0.4680524
analysis_id,v50p7awrn3l96qo
mouse_strain,C57BL
gene_symbol,Atf3
parameter_name,Ulna
gene_accession_id,MGI:109384
mouse_life_stage,Early adult
