mouse_life_stage,E12.5
parameter_name,Chloride
parameter_id,HMGULA_CBC_003_001
gene_symbol,Ahcy
analysis_id,c4a78301o57d64i
gene_accession_id,MGI:87968
mouse_strain,C57BL
pvalue,0.9464284
