mouse_strain,C57BL
gene_symbol,Hspa5
analysis_id,4ay5z5h1v2420v8
parameter_name,Alpha beta T cell percentage
gene_accession_id,MGI:95835
parameter_id,MGP_PBI_002_001
mouse_life_stage,E9.5
pvalue,0.9279277
