mouse_life_stage,Late adult
gene_symbol,Secisbp2l
parameter_id,HRWLLA_OFD_010_001
mouse_strain,C57BL
pvalue,0.9218143
parameter_name,Periphery distance travelled
analysis_id,32lx91bg18fv21u
gene_accession_id,MGI:1917604
