parameter_id,IMPC_CSD_016_001
parameter_name,Coat - hair texture / appearance - abdomen
mouse_strain,C57BL
pvalue,0.3992441
gene_symbol,Trim46
mouse_life_stage,Early adult
analysis_id,wl7c3677x2492gg
gene_accession_id,MGI:2673000
