parameter_id,IMPC_XRY_002_001
analysis_id,cy957927uj46u4u
pvalue,0.4541282
mouse_life_stage,Late adult
parameter_name,Zygomatic bone
mouse_strain,C57BL
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
