gene_symbol,Slc28a2
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_021_001
pvalue,0.3620651
analysis_id,e80b717swg4d24a
gene_accession_id,MGI:1913105
mouse_strain,C57BL
parameter_name,Number of rears - total
