mouse_life_stage,Late adult
gene_symbol,Secisbp2l
pvalue,0.5654966
mouse_strain,C57BL
parameter_name,CD4+ alpha beta T cell percentage
gene_accession_id,MGI:1917604
analysis_id,694w272d55805ga
parameter_id,MGP_PBI_003_001
