parameter_id,IMPC_EYE_006_001
pvalue,0.6651633
gene_symbol,Cds2
parameter_name,Narrow eye opening
mouse_life_stage,Early adult
gene_accession_id,MGI:1332236
mouse_strain,C57BL
analysis_id,3e1rw323t66i163
