parameter_id,M-G-P_016_001_006
pvalue,0.1050265
gene_symbol,Hpca
gene_accession_id,MGI:1336200
parameter_name,Mean-corpuscular-haemoglobin
analysis_id,461f04x12d9z8np
mouse_life_stage,Early adult
mouse_strain,C57BL
