parameter_id,IMPC_HEM_037_001
mouse_life_stage,Early adult
pvalue,0.420194
analysis_id,5370380nvhp9i7w
gene_symbol,Dnajc6
mouse_strain,C57BL
parameter_name,Basophil cell count
gene_accession_id,MGI:1919935
