mouse_life_stage,Late adult
analysis_id,9d97417x189o8u0
mouse_strain,C57BL
parameter_id,JAX_OFD_020_001
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
pvalue,0.07457223
parameter_name,Distance travelled - total
