gene_symbol,Nucks1
gene_accession_id,MGI:1934811
pvalue,0.3553761
parameter_id,MGP_IMM_036_001
analysis_id,9j3076rlrfa7kdv
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,KLRG1+ NK cells - % of NK cells
