parameter_id,IMPC_OFD_017_001
gene_symbol,Bach2
pvalue,0.3958114
mouse_strain,C57BL
parameter_name,Center average speed
mouse_life_stage,Early adult
gene_accession_id,MGI:894679
analysis_id,l4d0s6u3550oixe
