parameter_id,MGP_IMM_129_001
analysis_id,075v2w4a5jc72k7
parameter_name,CD11b-high cDC - % of CD45+
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,1.326137
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
