parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:109356
mouse_strain,C57BL
pvalue,0.4026746
gene_symbol,Snap23
mouse_life_stage,Early adult
analysis_id,137e383hl8h6350
parameter_name,CD8 CD44+CD62L- T cells
