parameter_id,IMPC_CSD_030_001
analysis_id,43y3q449sv7hhoj
mouse_life_stage,E12.5
gene_accession_id,MGI:1915087
mouse_strain,C57BL
pvalue,0.6895319
gene_symbol,Tiprl
parameter_name,Tremor
