pvalue,0.7620914
mouse_strain,C57BL
gene_symbol,Sprr1b
parameter_name,Tibia
parameter_id,IMPC_XRY_025_001
mouse_life_stage,Early adult
analysis_id,jgk785386syv2l1
gene_accession_id,MGI:106659
