parameter_id,IMPC_HEM_031_001
gene_accession_id,MGI:1918025
parameter_name,Lymphocyte differential count
analysis_id,l166obvb05zx0t3
mouse_life_stage,Early adult
pvalue,0.3664763
gene_symbol,Zmynd8
mouse_strain,C57BL
