parameter_id,MGP_IMM_041_001
parameter_name,Total B cells - % of CD45+
mouse_strain,C57BL
pvalue,0.0680751
gene_symbol,Cldn19
gene_accession_id,MGI:3033992
analysis_id,8846648b59l003h
mouse_life_stage,Early adult
