parameter_id,ESLIM_007_001_015
pvalue,0.07205417
gene_accession_id,MGI:95576
mouse_strain,C57BL
analysis_id,8oaowi17iu4rkb1
mouse_life_stage,Early adult
gene_symbol,Fpgs
parameter_name,Number of centre entries
