parameter_id,IMPC_DXA_007_001
analysis_id,owo4bw1y6t9pp8o
mouse_life_stage,Early adult
gene_symbol,Mms22l
mouse_strain,C57BL
gene_accession_id,MGI:2684980
parameter_name,BMC/Body weight
pvalue,0.8765393
