mouse_strain,C57BL
gene_symbol,Frmpd1
analysis_id,3kzw3so209fo2wa
gene_accession_id,MGI:2446274
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
mouse_life_stage,Early adult
parameter_id,MGP_IMM_017_001
pvalue,0.4006102
