parameter_id,MGP_PBI_016_001
pvalue,0.5083705
gene_symbol,Hspa5
mouse_life_stage,E12.5
analysis_id,z31v3y70b110xjd
parameter_name,Monocyte percentage
gene_accession_id,MGI:95835
mouse_strain,C57BL
