parameter_name,Total CD4+ T cells - % of ab T cells
gene_accession_id,MGI:2684980
pvalue,0.7857812
analysis_id,724hzjne85q96f9
parameter_id,MGP_IMM_004_001
mouse_strain,129SV
mouse_life_stage,Early adult
gene_symbol,Mms22l
