mouse_life_stage,E12.5
pvalue,0.716785
mouse_strain,C57BL
parameter_name,Eye
analysis_id,700035v4fa878g1
gene_accession_id,MGI:1915087
parameter_id,M-G-P_014_001_001
gene_symbol,Tiprl
