mouse_strain,C57BL
pvalue,0.7787194
parameter_name,Shape of ribcage
mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
analysis_id,99l8t8vy3fkap8n
parameter_id,IMPC_XRY_059_001
