gene_accession_id,MGI:107794
gene_symbol,Zfp69
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_011_001
pvalue,7.518586e-05
parameter_name,Iron
analysis_id,u69j1s27uvfj5dh
