mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.7644641
parameter_name,DN CD44+CD62L- NKT cells
parameter_id,IMPC_IMM_046_001
gene_symbol,AU040320
analysis_id,1vkdy92017in21t
gene_accession_id,MGI:2140475
