parameter_id,IMPC_XRY_018_001
mouse_life_stage,Early adult
gene_accession_id,MGI:88328
parameter_name,Shape of vertebrae
pvalue,0.06992469
analysis_id,00g7g4km9c4w54x
gene_symbol,Tnfsf8
mouse_strain,C57BL
