parameter_id,M-G-P_014_001_001
gene_accession_id,MGI:1913396
parameter_name,Eye
pvalue,0.86518
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Maco1
analysis_id,5m542hm29f33756
