gene_symbol,Ahcy
mouse_strain,C57BL
analysis_id,vym37i71xl0sljc
pvalue,0.4177016
gene_accession_id,MGI:87968
parameter_name,Periphery resting time
parameter_id,IMPC_OFD_011_001
mouse_life_stage,E12.5
