mouse_life_stage,Early adult
gene_symbol,Ivd
analysis_id,vnu0oz5323j3db3
parameter_id,MGP_IMM_066_001
gene_accession_id,MGI:1929242
mouse_strain,C57BL
parameter_name,CD11b-high cDC - % of cDC
pvalue,0.2891324
