parameter_id,JAX_OFD_016_001
mouse_life_stage,E12.5
pvalue,0.7328772
parameter_name,Center permanence time
gene_symbol,Bmi1
gene_accession_id,MGI:88174
analysis_id,87o53b8741q917p
mouse_strain,C57BL
