mouse_strain,C57BL
gene_accession_id,MGI:1927232
analysis_id,2z80052zy97fs3q
parameter_id,IMPC_ECH_001_001
mouse_life_stage,Early adult
gene_symbol,Rab13
pvalue,0.4953857
parameter_name,End-Systolic Diameter
