parameter_id,MGP_IMM_026_001
analysis_id,0gf6kdhs92xh67e
gene_accession_id,MGI:88328
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Tnfsf8
pvalue,0.5204714
