parameter_id,IMPC_DXA_002_001
parameter_name,Fat mass
pvalue,0.9656929
mouse_strain,C57BL
analysis_id,uz872q9514is13m
gene_symbol,Abo
mouse_life_stage,Early adult
gene_accession_id,MGI:2135738
