mouse_life_stage,Early adult
pvalue,0.1464328
parameter_name,Center permanence time
gene_accession_id,MGI:3026886
analysis_id,a710509614s2l42
gene_symbol,Cdin1
mouse_strain,C57BL
parameter_id,IMPC_OFD_016_001
